 - 채소 -
이마트몰/채소
13,맛다름,차마고도 건조 능이버섯 100g/봉 (중국산),"24,800원"
14,맛다름,국내산 햇 호랑이콩 4kg내외,"43,000원"
15,맛다름,국내산 햇 호랑이콩 2kg내외,"24,000원"
16,맛다름,국내산 초당옥수수 5개/18cm이상 특대,"14,500원"
17,맛다름,국내산 레드 비트 3kg내외/box(5~8개),"11,000원"
18,맛다름,국내산 장마(특품) 2kg내외,"43,000원"
19,맛다름,[국내산] 호박고구마 4.8kg내외/box,"38,800원"
20,맛다름,[국내산] 꿀밤고구마4.8kg내외/box,"35,800원"
21,맛다름,[국내산] 호박고구마 2.4kg내외/box,"21,500원"
22,맛다름,국내산 늙은호박 5~6kg내외,"26,000원"
23,맛다름,국산 햇 미니단호박 5~7/통(3kg내외/box),"23,800원"
24,맛다름,국내산 햇 미니단호박 7~13통/box,"29,800원"
25,맛다름,[기획주스] 5일치! 파슬리 300g + 레몬 5알_아이스박스포장,"10,500원"
26,맛다름,[맛다름] 여름출하! 햇완두콩 4kg/망,"26,800원"
27,맛다름,[맛다름] 여름 출하! 햇완두콩 2kg내외/망,"15,800원"
28,맛다름,배추 3통/망,"15,800원"
29,맛다름,[국내산] 레드 비트 2kg(3~5개),"8,300원"
30,맛다름,국내산 장마(특품) 3kg내외,"62,000원"
